0.000000, 81
0.000001, 0
0.001465, 1136
0.000007, 1136
0.000004, 1136
0.000002, 1135
0.000003, 1135
0.000085, 1135
0.002212, 102
0.000005, 1135
0.000262, 91
0.000000, 1186
0.000085, 109
0.001728, 0
0.005549, 1167
0.003299, 1190
0.011404, 103
0.008740, 1190
0.011185, 81
0.000600, 1216
0.000051, 1215
0.000037, 1215
0.000035, 1215
0.000034, 1215
0.000031, 102
0.010475, 81
0.005161, 91
0.000000, 1190
0.000001, 1190
0.000001, 1189
0.000000, 1189
0.000001, 1189
0.000000, 52
0.000195, 109
0.001700, 81
0.000701, 103
0.000015, 1135
0.000003, 1135
0.006399, 81
0.003871, 1135
0.000005, 1135
0.000004, 1135
0.000060, 1135
0.000003, 1135
0.000002, 1135
0.000019, 104
0.000000, 91
0.000123, 109
0.003883, 128
0.000203, 1166
0.009033, 102
0.008816, 1050
0.000001, 1049
0.000001, 1049
0.000001, 1049
0.000001, 1049
0.011194, 1087
0.000014, 1087
0.000005, 1087
0.000137, 1087
0.000005, 1086
0.000003, 1086
0.014996, 52
0.007617, 334
0.003427, 1232
0.000005, 1232
0.000038, 1232
0.000004, 1231
0.000003, 1231
0.002637, 1252
0.010403, 1252
0.000283, 1231
0.000006, 1231
0.000048, 1231
0.000033, 1231
0.000004, 1231
0.000003, 1263
0.009795, 1252
0.010251, 104
0.000001, 1252
0.000250, 1192
0.000006, 1192
0.000056, 1192
0.000004, 1192
0.000003, 1192
0.000004, 1192
0.010156, 1252
0.000001, 1252
0.000232, 1191
0.000004, 1191
0.006113, 103
0.017094, 1198
0.000009, 1198
0.000002, 1198
0.000002, 1198
0.000003, 1198
0.007835, 1252
0.000002, 989
0.000001, 989
0.000001, 989
0.000275, 1198
0.000007, 1197
0.000007, 1197
0.000081, 1197
0.000006, 1197
0.000004, 125
0.007503, 1197
0.000010, 1229
0.000002, 1185
0.005196, 0
0.002373, 0
0.003416, 1185
0.000002, 1185
0.000018, 1185
0.000002, 1184
0.000005, 1184
0.011520, 988
0.010670, 104
0.011259, 1203
0.000008, 1203
0.000004, 1203
0.000082, 1203
0.000003, 1203
0.010962, 1203
0.000010, 1203
0.000004, 1203
0.000004, 1203
0.000003, 1234
0.010380, 64
0.000008, 102
0.010583, 1185
0.000004, 1185
0.000002, 1185
0.000035, 1185
0.000023, 1184
0.008668, 1136
0.000000, 1136
0.000001, 1136
0.000000, 1136
0.019863, 1136
0.000001, 1136
0.000001, 1135
0.000179, 1247
0.000004, 1247
0.000003, 1247
0.000002, 1247
0.010832, 1247
