0.000000, 0
0.012859, 0
0.287671, 0
0.035861, 0
0.002326, 0
0.216347, 0
0.229115, 110
0.042922, 0
0.000001, 110
0.000158, 0
0.509802, 0
0.001275, 0
0.403697, 0
0.103210, 56
0.058292, 0
0.000269, 0
0.047402, 0
0.113902, 32
0.000002, 72
0.000000, 67
0.000289, 0
0.007228, 11
0.159511, 76
0.000217, 0
0.000394, 15
0.104719, 0
0.001238, 0
0.063160, 28
0.000190, 0
0.004356, 16
0.168167, 16
0.000212, 0
0.000464, 14
0.159766, 29
0.000202, 0
0.603078, 0
0.001264, 0
1.000199, 0
0.000188, 0
0.521717, 0
0.164688, 0
0.000245, 0
0.161668, 32
0.000001, 72
0.000000, 67
0.000231, 0
0.006367, 11
0.146300, 0
0.000247, 0
0.014832, 76
0.000262, 0
0.000505, 15
0.161569, 28
0.000301, 0
0.000548, 16
0.162402, 16
0.000273, 0
0.003365, 14
0.147245, 110
0.013116, 0
0.000001, 29
0.000169, 0
0.005624, 18
0.070182, 110
0.000244, 0
0.091003, 42
0.000211, 0
0.001192, 8
0.161092, 20
0.000125, 0
0.000228, 6
0.034026, 0
0.128960, 49
0.000197, 0
0.000599, 23
0.001249, 0
0.161070, 39
0.000002, 0
0.000226, 0
0.000171, 0
0.168527, 1238
0.000001, 1238
0.000002, 1238
0.000060, 1238
0.000001, 1238
0.000001, 1238
0.000218, 0
0.000131, 1238
0.000034, 1238
0.000002, 1238
0.000001, 1238
0.000049, 0
0.000038, 0
0.000151, 0
0.161751, 1238
0.000003, 1238
0.000002, 1238
0.000068, 1238
0.000002, 1238
0.000002, 1238
0.000002, 1238
0.000023, 1238
0.000051, 1238
0.000043, 1238
0.000054, 1238
0.000060, 1238
0.000076, 0
0.000072, 1238
0.000108, 1238
0.000026, 0
0.000002, 0
0.000005, 0
0.000004, 0
0.000002, 0
0.000004, 0
0.000004, 0
0.000012, 1238
0.000033, 0
0.000005, 0
0.000069, 1238
0.000002, 1238
0.000003, 1238
0.000001, 1238
0.000091, 0
0.000002, 770
0.000095, 0
0.000330, 0
0.002821, 0
0.164064, 0
0.000001, 24
0.000438, 0
0.040538, 6
0.161694, 49
0.000208, 0
0.000310, 28
0.002130, 0
0.125552, 54
0.010348, 0
0.000145, 0
0.034925, 39
0.000001, 0
0.000218, 0
0.000183, 0
0.017447, 0
0.000000, 56
0.000201, 0
0.146347, 1238
0.000002, 1238
0.000001, 1238
0.000001, 1238
0.000002, 1238
0.000001, 1238
0.000002, 1238
0.000105, 1238
0.000002, 1238
0.000001, 1238
0.000167, 0
0.000093, 0
0.000038, 0
0.000132, 0
0.162245, 1238
0.000002, 1238
0.000001, 1238
0.000097, 1238
0.000002, 1238
0.000001, 1238
0.000002, 1238
0.000071, 1238
0.000002, 1238
0.000001, 507
0.000057, 0
0.000095, 0
0.000034, 0
0.000032, 0
0.000046, 0
0.000051, 0
0.000581, 0
0.161028, 0
0.000001, 24
0.000142, 0
0.468634, 0
0.004607, 0
0.995658, 0
0.004435, 0
0.400112, 0
0.000258, 0
0.004526, 303
0.071256, 0
0.112534, 6
0.166270, 49
0.000210, 0
0.000306, 28
0.002157, 0
0.077137, 292
0.000243, 0
0.083232, 0
0.000001, 39
0.000246, 0
0.000160, 0
0.078191, 0
0.003693, 0
0.067914, 1172
0.000215, 0
0.008513, 1238
0.000254, 0
0.000013, 1238
0.000029, 0
0.002118, 1238
0.000002, 1238
0.000001, 1238
0.000001, 1238
0.000001, 1238
0.000001, 1238
0.000002, 1238
0.000002, 404
0.000000, 0
0.000139, 0
0.000099, 0
0.000265, 0
0.000748, 0
0.108141, 1060
0.000080, 0
0.051156, 0
0.000001, 24
0.000395, 0
0.347450, 110
0.009112, 0
0.060428, 110
0.000182, 0
0.339567, 0
0.003712, 0
0.997263, 0
0.003661, 0
0.010393, 6
0.163789, 49
0.000134, 0
0.000574, 24
0.000909, 0
0.158770, 0
0.000144, 0
0.001108, 39
0.000049, 0
0.158482, 1238
0.000002, 1238
0.000001, 1238
0.000033, 1238
0.000001, 1238
0.000002, 1238
0.000085, 1238
0.000001, 1238
0.000097, 0
0.000031, 1238
0.000001, 1238
0.000012, 0
0.000050, 0
0.000038, 0
0.000036, 0
0.000064, 0
0.158234, 1238
0.000003, 1238
0.000001, 1238
0.000002, 1238
0.000063, 1238
0.000002, 1238
0.000002, 1238
0.000178, 1238
0.000002, 1238
0.000001, 1238
0.000055, 0
0.000129, 1238
0.000002, 1238
0.000106, 0
0.000077, 1238
0.000002, 1238
0.000002, 1238
0.000002, 1238
0.000032, 0
0.000039, 0
0.000034, 0
0.000030, 0
0.000112, 0
0.000367, 1238
0.000002, 1238
0.000002, 1238
0.000002, 1238
0.000049, 0
0.000142, 0
0.156469, 1238
0.000002, 1238
0.000001, 1238
0.000060, 1238
0.000001, 1238
0.000002, 1238
0.000063, 1238
0.000002, 1238
0.000163, 0
0.000144, 0
0.000043, 0
